TP_UNIDADE,CO_NATUREZA_JUR,TP_GESTAO,CO_TURNO_ATENDIMENTO,TP_ESTAB_SEMPRE_ABERTO,CO_ATIVIDADE_PRINCIPAL,CO_CLIENTELA,ST_CONEXAO_INTERNET,NU_LATITUDE,NU_LONGITUDE
-0.9479149818578301,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,-0.9899707919504279,-0.16863356005452157,0.32441689409958907,0.13384302739783147,0.831550275311157
-1.1909550007780862,0.6576172016065343,0.1479423723084586,0.4934770976705653,0.2713820714665713,-0.4850180420593698,0.5219808371026441,-3.0824535287395496,2.3476876932531954,-1.0494142942884623
-0.03986975779380441,0.6576172016065343,0.1479423723084586,0.4934770976705653,0.2713820714665713,-0.4850180420593698,-0.16863356005452157,-3.0824535287395496,2.360506338479607,-1.0437374754603241
-0.03986975779380441,0.6576172016065343,0.1479423723084586,0.4934770976705653,0.2713820714665713,-0.4850180420593698,-0.16863356005452157,0.32441689409958907,-0.8872550339447954,0.7888554059277432
-0.03986975779380441,0.6576172016065343,0.1479423723084586,0.4934770976705653,0.2713820714665713,-0.4850180420593698,-0.16863356005452157,0.32441689409958907,-0.9512157755514671,0.8857634397824706
-1.1909550007780862,0.6576172016065343,0.1479423723084586,0.4934770976705653,0.2713820714665713,-0.4850180420593698,-0.16863356005452157,0.32441689409958907,-0.6785274153072147,0.6345371146568013
-0.950897067979551,-2.1086906239783514,0.1479423723084586,0.4934770976705653,0.2713820714665713,-1.1288506032744847,0.5219808371026441,0.32441689409958907,0.1575375506291128,0.7799805681873281
0.6624115238714764,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,0.11253264080994023,0.8104028103473085
-0.03986975779380441,0.6576172016065343,0.1479423723084586,0.4934770976705653,0.2713820714665713,-0.4850180420593698,0.5219808371026441,0.32441689409958907,1.777154434189519,-0.9447986330271796
0.6624115238714764,0.6452344450014096,0.1479423723084586,-2.162757481890205,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,-1.1397373964062303,0.8189832414808754
1.100778183764454,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,0.13634229337611212,0.8297135773455074
1.100778183764454,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,-0.031672181204102846,0.8186821482196888
-0.9479149818578301,0.6452344450014096,0.1479423723084586,-1.963382614559355,0.2713820714665713,-0.9899707919504279,-0.16863356005452157,0.32441689409958907,-2.270278149705854,-0.5870322606972558
-0.950897067979551,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,-1.1288506032744847,0.5219808371026441,0.32441689409958907,0.140407265008306,0.820303320574058
1.100778183764454,-0.7156305059018087,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,0.5219808371026441,0.32441689409958907,0.058023697794194376,0.8217510318358027
0.6624115238714764,-2.0987844186942515,0.1479423723084586,-2.0108067334875668,-3.6848417973815306,0.9949422037426314,0.5219808371026441,0.32441689409958907,0.3545841497405734,0.72611996380244
0.6624115238714764,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,-0.9899707919504279,-0.16863356005452157,0.32441689409958907,1.7259015728654568,-1.249275017443106
0.6624115238714764,-2.0987844186942515,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,0.5219808371026441,0.32441689409958907,0.686018290434641,-0.837001457917171
1.100778183764454,-2.173080958325001,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,0.0323727753790194,0.8167617217127879
0.6624115238714764,-2.01829650076094,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,0.5219808371026441,0.32441689409958907,-1.1724828975810384,0.20315508356901532
1.100778183764454,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,0.14560354225767097,0.8310860564834248
1.100778183764454,-2.01829650076094,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,0.5219808371026441,0.32441689409958907,0.11213155365944796,0.8188968964227071
0.6624115238714764,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,0.5219808371026441,0.32441689409958907,0.11213155365944796,0.8188968964227071
-0.9479149818578301,-1.8238872220604805,0.1479423723084586,-2.0621022090629797,0.2713820714665713,-0.9899707919504279,-0.16863356005452157,0.32441689409958907,-0.730710448579509,-2.084741849730257
-1.6308127037319247,-1.9984840901927405,0.1479423723084586,-2.0621022090629797,0.2713820714665713,-1.3788342636577873,-4.427167126560235,0.32441689409958907,-1.1197006828063303,-0.45293243317144166
-1.571170981297506,0.6576172016065343,0.1479423723084586,0.4934770976705653,0.2713820714665713,-1.2976429893452617,0.5219808371026441,0.32441689409958907,-1.5338657872911,-0.7061227117477276
1.100778183764454,-0.7156305059018087,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,0.11213155365944796,0.8188968964227071
0.6624115238714764,0.6452344450014096,0.1479423723084586,-2.0621022090629797,0.2713820714665713,-0.9899707919504279,-0.16863356005452157,0.32441689409958907,-0.7425992310696983,-2.0871700468039056
-1.6099381008798783,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,-0.9899707919504279,-0.16863356005452157,0.32441689409958907,-0.6180869130167193,0.6958236934272095
0.6624115238714764,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,0.13237339610787405,0.8261980929559686
-0.03986975779380441,0.6576172016065343,0.1479423723084586,0.4934770976705653,0.2713820714665713,-0.4850180420593698,0.5219808371026441,0.32441689409958907,0.09579651325928452,-0.8027748370547114
-0.950897067979551,-1.9984840901927405,0.1479423723084586,0.4934770976705653,0.2713820714665713,-1.1288506032744847,-0.16863356005452157,0.32441689409958907,-1.1241345610828668,-0.44665258230662247
0.6624115238714764,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,0.5219808371026441,0.32441689409958907,0.13295637161731028,0.8246856978250223
-0.950897067979551,-2.1086906239783514,0.1479423723084586,0.4934770976705653,0.2713820714665713,-1.1288506032744847,-0.16863356005452157,0.32441689409958907,0.07582557120187039,0.811365785479725
-0.9479149818578301,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,-0.9899707919504279,-0.16863356005452157,0.32441689409958907,-0.16150315905749354,0.8300878361722556
0.6624115238714764,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,-0.04348892821593496,0.8257043950769023
0.6624115238714764,0.6452344450014096,0.1479423723084586,-1.963382614559355,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,-1.65478946009279,-1.0118807485566719
0.6624115238714764,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,-1.2826867019719017,-0.16863356005452157,0.32441689409958907,-1.1295916226539708,-0.4450722224863369
-0.03986975779380441,0.6576172016065343,0.1479423723084586,-2.0108067334875668,-3.6848417973815306,0.9949422037426314,0.5219808371026441,0.32441689409958907,1.6131373196458993,0.20503519499211764
1.100778183764454,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,0.031172212738698548,0.8227324541974997
1.100778183764454,-1.8238872220604805,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,-0.025218981157580648,0.8189089191717758
-0.9479149818578301,-0.7156305059018087,0.1479423723084586,0.4934770976705653,0.2713820714665713,-0.9899707919504279,0.5219808371026441,0.32441689409958907,0.1395819049384903,0.8324206063632069
0.6624115238714764,0.6452344450014096,0.1479423723084586,-1.963382614559355,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,0.11213155365944796,0.8188968964227071
0.6624115238714764,0.6452344450014096,0.1479423723084586,-1.963382614559355,0.2713820714665713,-0.9899707919504279,-0.16863356005452157,0.32441689409958907,-0.05191229138244244,0.7893749298972433
0.6624115238714764,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,0.13237339610787405,0.8261980929559686
-0.9479149818578301,-1.8238872220604805,0.1479423723084586,0.4934770976705653,0.2713820714665713,-0.9899707919504279,-0.16863356005452157,0.32441689409958907,1.7240024718459188,-1.2530862165985457
-0.9479149818578301,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,-0.9899707919504279,0.5219808371026441,0.32441689409958907,1.7678142185455465,-1.2426756649428576
1.100778183764454,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,0.13599317432817662,0.8283237223239643
1.100778183764454,-0.7156305059018087,0.1479423723084586,-2.1240439154181954,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,0.10060955906518708,0.824761867539634
0.6624115238714764,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,-0.16863356005452157,0.32441689409958907,0.12230997292533537,0.8284722338858436
-1.1909550007780862,0.6576172016065343,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,-0.16863356005452157,-3.0824535287395496,-1.7748915458385823,0.6106318408655191
-1.1909550007780862,0.6576172016065343,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,0.5219808371026441,0.32441689409958907,-0.402219410094204,-0.3478758311881883
0.6624115238714764,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,0.5219808371026441,0.32441689409958907,1.826932894294993,-1.266358547099222
0.6624115238714764,0.6452344450014096,0.1479423723084586,0.4934770976705653,0.2713820714665713,0.9949422037426314,0.5219808371026441,0.32441689409958907,1.7141089835626195,-1.2625757221535663
